action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704168,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(/C=C/[N+](=O)[O-])cc1Nc1ccccn1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '19.10', 'le': '0.35', 'lle': '2.29', 'sei': '7.62'}",CHEMBL5186879,,CHEMBL5186879,5.43,0,http://www.openphacts.org/units/Nanomolar,3852247,=,1,1,=,,IC50,nM,,3700.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,3.7
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24704169,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL5108192,Antagonist activity at human TLR4 in HEK-Blue hTLR4 cells assessed as inhibition of LPS-induced receptor activation preincubated with LPS followed by compound addition and measured 24 hrs by Quanti-Blue based SEAP reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])/C=C/c1cccc(-c2ccccn2)c1,,,CHEMBL5107941,RSC Med Chem,2021,"{'bei': '28.96', 'le': '0.53', 'lle': '3.55', 'sei': '11.70'}",CHEMBL5186900,,CHEMBL5186900,6.55,0,http://www.openphacts.org/units/Nanomolar,3852248,=,1,1,=,,IC50,nM,,280.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,0.28
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24776563,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '16.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '975.0'}]",CHEMBL5128305,Inhibition of LPS-stimulated TLR4 activation in HEK-Blue-hTLR4 cells assessed as reduction in SEAP release preincubated for 15 mins followed by LPS stimulation and measured after 16 hrs by microplate reader assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCCCCCCC(=O)N[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@H](CO)[C@@H](OC(=O)CCC(=O)O)[C@@H]1OC(=O)CCCCCCCCCCCCC,,,CHEMBL5126542,Eur J Med Chem,2022,"{'bei': '6.54', 'le': '0.13', 'lle': '-2.46', 'sei': '2.47'}",CHEMBL5191555,,CHEMBL5191555,5.23,0,http://www.openphacts.org/units/Nanomolar,3866655,=,1,1,=,,IC50,nM,,5910.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,5.91
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24776564,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '16.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '975.0'}]",CHEMBL5128305,Inhibition of LPS-stimulated TLR4 activation in HEK-Blue-hTLR4 cells assessed as reduction in SEAP release preincubated for 15 mins followed by LPS stimulation and measured after 16 hrs by microplate reader assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCC/C=C\C/C=C\CCCCCCC(=O)N[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@H](CO)[C@@H](OC(=O)CCC(=O)O)[C@@H]1OC(=O)CCCCCC/C=C\C/C=C\CCCCC,,,CHEMBL5126542,Eur J Med Chem,2022,"{'bei': '6.12', 'le': '0.12', 'lle': '-3.77', 'sei': '2.53'}",CHEMBL5198865,,CHEMBL5198865,5.36,0,http://www.openphacts.org/units/Nanomolar,3866657,=,1,1,=,,IC50,nM,,4350.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,4.35
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24776565,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '16.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '975.0'}]",CHEMBL5128305,Inhibition of LPS-stimulated TLR4 activation in HEK-Blue-hTLR4 cells assessed as reduction in SEAP release preincubated for 15 mins followed by LPS stimulation and measured after 16 hrs by microplate reader assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCC/C=C\CCCCCCC(=O)N[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@H](CO)[C@@H](OC(=O)CCC(=O)O)[C@@H]1OC(=O)CCCCCC/C=C\CCCCCCCC,,,CHEMBL5126542,Eur J Med Chem,2022,"{'bei': '6.20', 'le': '0.12', 'lle': '-4.12', 'sei': '2.57'}",CHEMBL5193111,,CHEMBL5193111,5.46,0,http://www.openphacts.org/units/Nanomolar,3866658,=,1,1,=,,IC50,nM,,3500.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,3.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24776566,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '16.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '975.0'}]",CHEMBL5128305,Inhibition of LPS-stimulated TLR4 activation in HEK-Blue-hTLR4 cells assessed as reduction in SEAP release preincubated for 15 mins followed by LPS stimulation and measured after 16 hrs by microplate reader assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCC/C=C\C/C=C\CCCCCCC(=O)N[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@H](CO)[C@@H](OC(=O)CCC(=O)O)[C@@H]1OC(=O)CCCCCCCCCCCCC,,,CHEMBL5126542,Eur J Med Chem,2022,"{'bei': '6.18', 'le': '0.12', 'lle': '-3.23', 'sei': '2.44'}",CHEMBL5184274,,CHEMBL5184274,5.18,0,http://www.openphacts.org/units/Nanomolar,3866659,=,1,1,=,,IC50,nM,,6610.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,6.61
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24776567,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '16.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '975.0'}]",CHEMBL5128305,Inhibition of LPS-stimulated TLR4 activation in HEK-Blue-hTLR4 cells assessed as reduction in SEAP release preincubated for 15 mins followed by LPS stimulation and measured after 16 hrs by microplate reader assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCC/C=C\CCCCCCC(=O)N[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@H](CO)[C@@H](OC(=O)CCC(=O)O)[C@@H]1OC(=O)CCCCCCCCCCCCC,,,CHEMBL5126542,Eur J Med Chem,2022,"{'bei': '6.52', 'le': '0.13', 'lle': '-3.45', 'sei': '2.63'}",CHEMBL5183013,,CHEMBL5183013,5.57,0,http://www.openphacts.org/units/Nanomolar,3866660,=,1,1,=,,IC50,nM,,2700.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,2.7
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24776576,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '48.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '48.0'}]",CHEMBL5128313,Binding affinity to TLR4 in human THP-1 monocytes after 48 hrs by ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N[C@H]1[C@H](OC2CCCCC2)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6NC(C)=O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4NC(C)=O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2NC(C)=O)[C@@H]1O,,,CHEMBL5126542,Eur J Med Chem,2022,"{'bei': '5.17', 'le': None, 'lle': None, 'sei': None}",CHEMBL5193233,,CHEMBL5193233,6.82,0,http://www.openphacts.org/units/Nanomolar,3866665,=,1,1,=,,IC50,nM,,150.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,0.15
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24776578,[],CHEMBL5128315,Inhibition of human TLR4 expressed in HEK293-Blue hTLR4 cells assessed as SEAP expression,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)c2cnc(/N=C(\N)Nc3ccc(F)cc3)nc2)c(O)c1,,,CHEMBL5126542,Eur J Med Chem,2022,"{'bei': '12.44', 'le': '0.23', 'lle': '2.12', 'sei': '3.87'}",CHEMBL5175448,,CHEMBL5175448,4.75,0,http://www.openphacts.org/units/Nanomolar,3866667,=,1,1,=,,IC50,nM,,18000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,18.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24776579,[],CHEMBL5128315,Inhibition of human TLR4 expressed in HEK293-Blue hTLR4 cells assessed as SEAP expression,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(N/C(N)=N/c2ncc(C(=O)c3ccccc3O)cn2)cc1,,,CHEMBL5126542,Eur J Med Chem,2022,"{'bei': '12.57', 'le': '0.23', 'lle': '2.09', 'sei': '3.72'}",CHEMBL5179453,,CHEMBL5179453,4.57,0,http://www.openphacts.org/units/Nanomolar,3866668,=,1,1,=,,IC50,nM,,27000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,27.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24776580,[],CHEMBL5128315,Inhibition of human TLR4 expressed in HEK293-Blue hTLR4 cells assessed as SEAP expression,B,,,BAO_0000190,BAO_0000219,cell-based format,N/C(=N\c1ncc(C(=O)c2cc(Cl)ccc2O)cn1)Nc1ccc(F)cc1,,,CHEMBL5126542,Eur J Med Chem,2022,"{'bei': '11.40', 'le': '0.22', 'lle': '1.14', 'sei': '3.88'}",CHEMBL5208041,,CHEMBL5208041,4.40,0,http://www.openphacts.org/units/Nanomolar,3866669,=,1,1,=,,IC50,nM,,40000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,uM,UO_0000065,,40.0
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24776581,[],CHEMBL5128316,Antagonist activity at human TLR4 expressed in HEK-blue hTLR4/MD2-CE14 cells cotransfected with pNiFty plasmid assessed as reduction in NF-kappaB activation incubated for overnight by dual-Glo luciferase assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)C1=CO[C@@H](O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12,,,CHEMBL5126542,Eur J Med Chem,2022,"{'bei': '33.28', 'le': '0.65', 'lle': '7.58', 'sei': '9.99'}",CHEMBL5174883,,CHEMBL5174883,7.59,0,http://www.openphacts.org/units/Nanomolar,3866671,=,1,1,=,,IC50,nM,,25.4,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,nM,UO_0000065,,25.4
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24776582,[],CHEMBL5128317,Antagonist activity at human TLR4 expressed in HEK-blue hTLR4/MD2-CE14 cells cotransfected with pISRE-TA plasmid assessed as reduction in ISRE activation incubated for overnight by dual-Glo luciferase assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)C1=CO[C@@H](O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12,,,CHEMBL5126542,Eur J Med Chem,2022,"{'bei': '36.47', 'le': '0.71', 'lle': '8.30', 'sei': '10.95'}",CHEMBL5174883,,CHEMBL5174883,8.32,0,http://www.openphacts.org/units/Nanomolar,3866671,=,1,1,=,,IC50,nM,,4.75,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,nM,UO_0000065,,4.75
,,24807672,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '22.5', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '22.5'}]",CHEMBL5135995,Antagonist activity at LPD-RK stimulated human TRL4 overexpressed in HEK293 cells assessed as inhibition of NF kappa B/Ap-1 activation preincubated with compound for 30 mins followed by LPD-RK stimulation measured after 22 hrs by SEAP reporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(-c2[nH]c3ccc(C4CCNCC4)cc3c2C(C)C)cc(C)n1,,,CHEMBL5131534,ACS Med Chem Lett,2022,,CHEMBL5201891,,CHEMBL5201891,,0,http://www.openphacts.org/units/Nanomolar,3872832,>,1,1,>,,IC50,nM,,10000.0,CHEMBL5255,Homo sapiens,Toll-like receptor 4,9606,,,IC50,nM,UO_0000065,,10000.0
